AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-elbv2_logging_enabled-311278774159-ap-northeast-2-vuln-internal-alb;aws;elbv2_logging_enabled;Check if Elastic Load Balancers have logging enabled.;Logging and Monitoring;FAIL;ELBv2 ALB vuln-internal-alb does not have access logs configured.;False;elbv2;;medium;AwsElbv2LoadBalancer;arn:aws:elasticloadbalancing:ap-northeast-2:311278774159:loadbalancer/app/vuln-internal-alb/359017180dcc6fd9;vuln-internal-alb;;Name=safe-internal-alb;aws;ap-northeast-2;Check if Elastic Load Balancers have logging enabled.;If logs are not enabled monitoring of service use and threat analysis is not possible.;;Enable ELB logging, create a log lifecycle and define use cases.;https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html;https://docs.prowler.com/checks/aws/logging-policies/bc_aws_logging_22#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/bc_aws_logging_22#terraform;aws elbv2 modify-load-balancer-attributes --load-balancer-arn <lb_arn> --attributes Key=access_logs.s3.enabled,Value=true Key=access_logs.s3.bucket,Value=<bucket_name> Key=access_logs.s3.prefix,Value=<prefix>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/ELBv2/access-log.html;SOC2: cc_7_2, cc_7_3, cc_a_1_1 | GDPR: article_30 | AWS-Foundational-Security-Best-Practices: ELB.5 | KISA-ISMS-P-2023: 2.9.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b | KISA-ISMS-P-2023-korean: 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.4, 2.9.4 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_4_17, si_7_8 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-pc-im-b-3, d5-dr-de-b-3 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1 | ISO27001-2022: A.8.15 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2 | NIS2: 3.2.3.c;forensics-ready | logging;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-elbv2_ssl_listeners-311278774159-ap-northeast-2-vuln-public-alb;aws;elbv2_ssl_listeners;Check if Elastic Load Balancers have SSL listeners.;Data Protection;FAIL;ELBv2 ALB vuln-public-alb has non-encrypted listeners.;False;elbv2;;medium;AwsElbv2LoadBalancer;arn:aws:elasticloadbalancing:ap-northeast-2:311278774159:loadbalancer/app/vuln-public-alb/160762368debd342;vuln-public-alb;;Name=vuln-public-alb;aws;ap-northeast-2;Check if Elastic Load Balancers have SSL listeners.;Clear text communication could affect privacy of information in transit.;https://docs.aws.amazon.com/securityhub/latest/userguide/elb-controls.html#elb-1;Scan for Load Balancers with HTTP or TCP listeners and understand the reason for each of them. Check if the listener can be implemented as TLS instead.;https://docs.aws.amazon.com/elasticloadbalancing/latest/application/create-https-listener.html;;;aws elbv2 create-listener --load-balancer-arn <lb_arn> --protocol HTTPS --port 443 --ssl-policy <ssl_policy> --certificates CertificateArn=<certificate_arn>,IsDefault=true;https://docs.prowler.com/checks/aws/networking-policies/networking_36#aws-ec2-console;CISA: your-systems-3, your-surroundings-3, your-data-2 | MITRE-ATTACK: T1040 | AWS-Foundational-Security-Best-Practices: ELB.1 | KISA-ISMS-P-2023: 2.7.1, 2.10.3, 2.10.5 | KISA-ISMS-P-2023-korean: 2.7.1, 2.10.3, 2.10.5 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.10.3, 2.10.5, 2.10.3, 2.10.5 | AWS-Well-Architected-Framework-Security-Pillar: SEC09-BP02 | RBI-Cyber-Security-Framework: annex_i_1_3 | PCI-3.2.1: 2.3, 4.1, 4.1.a, 4.1.g, 8.2, 8.2.1, 8.2.1.a;encryption;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-elbv2_ssl_listeners-311278774159-ap-northeast-2-vuln-internal-alb;aws;elbv2_ssl_listeners;Check if Elastic Load Balancers have SSL listeners.;Data Protection;FAIL;ELBv2 ALB vuln-internal-alb has non-encrypted listeners.;False;elbv2;;medium;AwsElbv2LoadBalancer;arn:aws:elasticloadbalancing:ap-northeast-2:311278774159:loadbalancer/app/vuln-internal-alb/359017180dcc6fd9;vuln-internal-alb;;Name=safe-internal-alb;aws;ap-northeast-2;Check if Elastic Load Balancers have SSL listeners.;Clear text communication could affect privacy of information in transit.;https://docs.aws.amazon.com/securityhub/latest/userguide/elb-controls.html#elb-1;Scan for Load Balancers with HTTP or TCP listeners and understand the reason for each of them. Check if the listener can be implemented as TLS instead.;https://docs.aws.amazon.com/elasticloadbalancing/latest/application/create-https-listener.html;;;aws elbv2 create-listener --load-balancer-arn <lb_arn> --protocol HTTPS --port 443 --ssl-policy <ssl_policy> --certificates CertificateArn=<certificate_arn>,IsDefault=true;https://docs.prowler.com/checks/aws/networking-policies/networking_36#aws-ec2-console;CISA: your-systems-3, your-surroundings-3, your-data-2 | MITRE-ATTACK: T1040 | AWS-Foundational-Security-Best-Practices: ELB.1 | KISA-ISMS-P-2023: 2.7.1, 2.10.3, 2.10.5 | KISA-ISMS-P-2023-korean: 2.7.1, 2.10.3, 2.10.5 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.10.3, 2.10.5, 2.10.3, 2.10.5 | AWS-Well-Architected-Framework-Security-Pillar: SEC09-BP02 | RBI-Cyber-Security-Framework: annex_i_1_3 | PCI-3.2.1: 2.3, 4.1, 4.1.a, 4.1.g, 8.2, 8.2.1, 8.2.1.a;encryption;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-elbv2_waf_acl_attached-311278774159-ap-northeast-2-vuln-public-alb;aws;elbv2_waf_acl_attached;Check if Application Load Balancer has a WAF ACL attached.;Infrastructure Security;FAIL;ELBv2 ALB vuln-public-alb is not protected by WAF Web ACL.;False;elbv2;;medium;AwsElbv2LoadBalancer;arn:aws:elasticloadbalancing:ap-northeast-2:311278774159:loadbalancer/app/vuln-public-alb/160762368debd342;vuln-public-alb;;Name=vuln-public-alb;aws;ap-northeast-2;Check if Application Load Balancer has a WAF ACL attached.;If not WAF ACL is attached risk of web attacks increases.;;Using the AWS Management Console open the AWS WAF console to attach an ACL.;https://docs.aws.amazon.com/waf/latest/developerguide/web-acl-associating-aws-resource.html;;;;;CISA: your-systems-3, your-data-2, your-data-3 | MITRE-ATTACK: T1190, T1059, T1046 | AWS-Foundational-Security-Best-Practices: ELB.16 | KISA-ISMS-P-2023: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.10.1, 2.10.3, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | NIST-800-171-Revision-2: 3_13_1, 3_13_5 | PCI-4.0: 6.4.1.1, 6.4.2.1 | NIST-800-53-Revision-4: sc_7, si_4 | NIST-800-53-Revision-5: ac_4_21 | AWS-Account-Security-Onboarding: CFD + ALB + secret rotation architecture, Predefined set of managed rules, Global allow - and block-lists, Service-unique exclusion rules, Scoped-down rate-based rules | ENS-RD2022: mp.s.2.aws.waf.3 | NIST-CSF-1.1: cm_5, cp_4 | RBI-Cyber-Security-Framework: annex_i_5_1 | FFIEC: d3-pc-im-b-1, d3-pc-im-b-2 | PCI-3.2.1: 1.1, 1.1.4, 1.1.4.c, 6.6 | FedRamp-Moderate-Revision-4: cm-2, sc-7, si-4-a-b-c | FedRAMP-Low-Revision-4: ca-7, sc-7;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-elbv2_waf_acl_attached-311278774159-ap-northeast-2-vuln-internal-alb;aws;elbv2_waf_acl_attached;Check if Application Load Balancer has a WAF ACL attached.;Infrastructure Security;FAIL;ELBv2 ALB vuln-internal-alb is not protected by WAF Web ACL.;False;elbv2;;medium;AwsElbv2LoadBalancer;arn:aws:elasticloadbalancing:ap-northeast-2:311278774159:loadbalancer/app/vuln-internal-alb/359017180dcc6fd9;vuln-internal-alb;;Name=safe-internal-alb;aws;ap-northeast-2;Check if Application Load Balancer has a WAF ACL attached.;If not WAF ACL is attached risk of web attacks increases.;;Using the AWS Management Console open the AWS WAF console to attach an ACL.;https://docs.aws.amazon.com/waf/latest/developerguide/web-acl-associating-aws-resource.html;;;;;CISA: your-systems-3, your-data-2, your-data-3 | MITRE-ATTACK: T1190, T1059, T1046 | AWS-Foundational-Security-Best-Practices: ELB.16 | KISA-ISMS-P-2023: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.10.1, 2.10.3, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | NIST-800-171-Revision-2: 3_13_1, 3_13_5 | PCI-4.0: 6.4.1.1, 6.4.2.1 | NIST-800-53-Revision-4: sc_7, si_4 | NIST-800-53-Revision-5: ac_4_21 | AWS-Account-Security-Onboarding: CFD + ALB + secret rotation architecture, Predefined set of managed rules, Global allow - and block-lists, Service-unique exclusion rules, Scoped-down rate-based rules | ENS-RD2022: mp.s.2.aws.waf.3 | NIST-CSF-1.1: cm_5, cp_4 | RBI-Cyber-Security-Framework: annex_i_5_1 | FFIEC: d3-pc-im-b-1, d3-pc-im-b-2 | PCI-3.2.1: 1.1, 1.1.4, 1.1.4.c, 6.6 | FedRamp-Moderate-Revision-4: cm-2, sc-7, si-4-a-b-c | FedRAMP-Low-Revision-4: ca-7, sc-7;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-emr_cluster_account_public_block_enabled-311278774159-ap-northeast-2-311278774159;aws;emr_cluster_account_public_block_enabled;EMR Account Public Access Block enabled.;;PASS;EMR Account has Block Public Access enabled.;False;emr;;high;AwsAccount;arn:aws:elasticmapreduce:ap-northeast-2:311278774159:cluster;311278774159;;;aws;ap-northeast-2;EMR Account Public Access Block enabled.;EMR Clusters must have Account Public Access Block enabled.;https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-block-public-access.html;Enable EMR Account Public Access Block.;https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-block-public-access.html;;;;https://github.com/cloudmatos/matos/tree/master/remediations/aws/emr/block-emr-public-access;AWS-Foundational-Security-Best-Practices: EMR.2 | KISA-ISMS-P-2023: 2.6.1 | KISA-ISMS-P-2023-korean: 2.6.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.6.1, 2.6.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP07 | PCI-4.0: 1.2.8.16, 1.3.1.18, 1.3.2.18, 1.4.2.17, 1.5.1.16, 10.3.2.12, 3.5.1.3.14, A1.1.2.8, A1.1.3.16, A3.4.1.8 | ProwlerThreatScore-1.0: 2.3.11 | ISO27001-2022: A.8.1;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-eventbridge_bus_cross_account_access-311278774159-ap-northeast-2-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:ap-northeast-2:311278774159:event-bus/default;default;;;aws;ap-northeast-2;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.5.6;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-eventbridge_bus_exposed-311278774159-ap-northeast-2-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-northeast-2:311278774159:event-bus/default;default;;;aws;ap-northeast-2;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.2, 2.10.1, 2.6.2, 2.10.1 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-guardduty_is_enabled-311278774159-ap-northeast-2-detector/unknown;aws;guardduty_is_enabled;Check if GuardDuty is enabled;;FAIL;GuardDuty is not enabled.;False;guardduty;;medium;AwsGuardDutyDetector;arn:aws:guardduty:ap-northeast-2:311278774159:detector/unknown;detector/unknown;;;aws;ap-northeast-2;Check if GuardDuty is enabled;Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.;https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html;Enable GuardDuty and analyze its findings.;https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-guardduty-is-enabled-to-specific-orgregion#fix---buildtime;aws guardduty create-detector --region <REGION> --enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/GuardDuty/guardduty-enabled.html;CISA: your-systems-3, your-crisis-response-2 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1, cc_7_2, cc_7_3, cc_7_4 | MITRE-ATTACK: T1190, T1078, T1098, T1562, T1110, T1552, T1048, T1496, T1498, T1580, T1526, T1046 | AWS-Foundational-Security-Best-Practices: GuardDuty.1 | KISA-ISMS-P-2023: 2.8.1, 2.8.2, 2.9.4, 2.10.1, 2.11.2 | HIPAA: 164_308_a_1_ii_a, 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_5_ii_c, 164_308_a_6_i, 164_308_a_6_ii, 164_308_a_8, 164_312_b, 164_312_e_2_i | KISA-ISMS-P-2023-korean: 2.8.1, 2.8.2, 2.9.4, 2.10.1, 2.11.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.8.2, 2.9.4, 2.10.1, 2.8.2, 2.9.4, 2.10.1 | GxP-21-CFR-Part-11: 11.300-d | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04, SEC05-BP04 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_4, 3_3_5, 3_6_1, 3_6_2, 3_11_2, 3_11_3, 3_12_4, 3_13_1, 3_14_1, 3_14_2, 3_14_3, 3_14_4, 3_14_6, 3_14_7 | PCI-4.0: 11.5.1.1.2, 11.5.1.2 | NIST-800-53-Revision-4: ac_2_1, ac_2_4, ac_2_12, ac_2, ac_17_1, au_6_1, au_6_3, ca_7, ra_5, sa_10, si_4_1, si_4_2, si_4_4, si_4_5, si_4_16, si_4 | NIST-800-53-Revision-5: ac_2_12_a, ac_3_12_b, au_3_1, au_6_1, au_6_5, au_12_3, au_14_a, au_14_b, ca_2_d, ca_7, ca_7_b, cm_8_3_a, pe_6_2, pe_6_4, pm_14_a_1, pm_14_b, pm_16, pm_31, ra_1_a, ra_1_a_1, ra_1_a_2, ra_3_4, ra_3_a_1, ra_5_a, ra_5_4, ra_10_a, ra_10_a_1, ra_10_a_2, sc_5_1, sc_5_3_a, sc_5_3_b, sc_5_a, sc_5_b, sc_43_b, si_3_8_a, si_4_a, si_4_a_1, si_4_a_2, si_4_b, si_4_c, si_4_1, si_4_2, si_4_3, si_4_4_a, si_4_4_b, si_4_10, si_4_13_a, si_4_14, si_4_23, si_4_25, si_5_1, si_5_b | AWS-Account-Security-Onboarding: Enabled security services, Alert on each High finding, Enable as part of central configuration for Organization, Threat Detection, RDS protection, Lambda protection, S3 protection, Malware Scanning, Confirm that events are present in SIEM, Apply suppression filters to disable useless findings, Include in process of incident response based on events, Runtime protection | ENS-RD2022: op.exp.6.aws.gd.1, op.exp.7.aws.gd.1, op.mon.1.aws.gd.1, op.mon.1.aws.gd.2, op.mon.3.r1.aws.gd.1, op.mon.3.r3.aws.gd.1 | AWS-Foundational-Technical-Review: IAM-002 | NIST-CSF-1.1: ae_2, ae_4, cm_1, cm_2, cm_3, cm_4, cm_5, cm_6, cm_7, cp_4, ra_1, ra_2, ra_3, ra_5, sc_4, ds_5 | FFIEC: d1-rm-ra-b-2, d2-is-is-b-1, d2-ti-ti-b-1, d2-ti-ti-b-2, d2-ti-ti-b-3, d3-dc-an-b-1, d3-dc-an-b-2, d3-dc-ev-b-2, d3-dc-ev-b-3, d3-dc-th-b-1, d5-dr-de-b-1, d5-dr-de-b-3 | PCI-3.2.1: 11.4, 11.4.a, 11.4.b, 11.4.c | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | FedRamp-Moderate-Revision-4: ac-2-1, ac-2-4, ac-2-12-a, ac-2-g, ac-17-1, au-6-1-3, ca-7-a-b, cm-8-3-a, ir-4-1, ir-4-1, ir-6-1, ir-7-1, ra-5, sa-10, sc-5, si-4-1, si-4-16, si-4-2, si-4-4, si-4-5, si-4-a-b-c | FedRAMP-Low-Revision-4: ac-2, ac-17, ca-7, cm-8, ir-4, sc-5;forensics-ready;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-iam_administrator_access_with_mfa-311278774159-ap-northeast-2-admin;aws;iam_administrator_access_with_mfa;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Infrastructure Security;FAIL;Group admin provides administrator access to User ChanLee with MFA disabled.;False;iam;;high;AwsIamUser;arn:aws:iam::311278774159:group/admin;admin;;;aws;ap-northeast-2;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Policy may allow Anonymous users to perform actions.;;Ensure this repository and its contents should be publicly accessible.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;MITRE-ATTACK: T1078, T1098, T1550 | KISA-ISMS-P-2023: 2.5.3 | KISA-ISMS-P-2023-korean: 2.5.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.3, 2.5.3 | ENS-RD2022: op.acc.6.r2.aws.iam.1 | AWS-Foundational-Technical-Review: IAM-001, IAM-0012 | NIS2: 11.1.2.c, 11.3.2.a, 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-iam_administrator_access_with_mfa-311278774159-ap-northeast-2-ComplianceTeam;aws;iam_administrator_access_with_mfa;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Infrastructure Security;FAIL;Group ComplianceTeam provides administrator access to User jaeeun with MFA disabled.;False;iam;;high;AwsIamUser;arn:aws:iam::311278774159:group/ComplianceTeam;ComplianceTeam;;;aws;ap-northeast-2;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Policy may allow Anonymous users to perform actions.;;Ensure this repository and its contents should be publicly accessible.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;MITRE-ATTACK: T1078, T1098, T1550 | KISA-ISMS-P-2023: 2.5.3 | KISA-ISMS-P-2023-korean: 2.5.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.3, 2.5.3 | ENS-RD2022: op.acc.6.r2.aws.iam.1 | AWS-Foundational-Technical-Review: IAM-001, IAM-0012 | NIS2: 11.1.2.c, 11.3.2.a, 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-iam_administrator_access_with_mfa-311278774159-ap-northeast-2-TechTeam;aws;iam_administrator_access_with_mfa;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Infrastructure Security;FAIL;Group TechTeam provides administrator access to User jinho with MFA disabled.;False;iam;;high;AwsIamUser;arn:aws:iam::311278774159:group/TechTeam;TechTeam;;;aws;ap-northeast-2;Ensure users of groups with AdministratorAccess policy have MFA tokens enabled;Policy may allow Anonymous users to perform actions.;;Ensure this repository and its contents should be publicly accessible.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;MITRE-ATTACK: T1078, T1098, T1550 | KISA-ISMS-P-2023: 2.5.3 | KISA-ISMS-P-2023-korean: 2.5.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.3, 2.5.3 | ENS-RD2022: op.acc.6.r2.aws.iam.1 | AWS-Foundational-Technical-Review: IAM-001, IAM-0012 | NIS2: 11.1.2.c, 11.3.2.a, 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-iam_avoid_root_usage-311278774159-ap-northeast-2-<root_account>;aws;iam_avoid_root_usage;Avoid the use of the root accounts;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Root user in the account was last accessed 0 days ago.;False;iam;;high;AwsIamUser;arn:aws:iam::311278774159:root;<root_account>;;;aws;ap-northeast-2;Avoid the use of the root account;The root account has unrestricted access to all resources in the AWS account. It is highly recommended that the use of this account be avoided.;;Follow the remediation instructions of the Ensure IAM policies are attached only to groups or roles recommendation.;http://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html;;;;;CIS-1.4: 1.7 | CIS-1.5: 1.7 | MITRE-ATTACK: T1078, T1098 | ISO27001-2013: A.9.2, A.9.4 | KISA-ISMS-P-2023: 2.5.5 | CIS-2.0: 1.7 | KISA-ISMS-P-2023-korean: 2.5.5 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.2, 2.5.5, 2.5.2, 2.5.5 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | CIS-5.0: 1.6 | AWS-Account-Security-Onboarding: Block root user | CIS-3.0: 1.7 | ENS-RD2022: op.acc.2.aws.iam.4, op.acc.4.aws.iam.7 | ProwlerThreatScore-1.0: 1.2.5 | ISO27001-2022: A.5.15 | CIS-4.0.1: 1.7 | NIS2: 6.7.2.e, 11.3.2.b, 11.3.2.c, 11.4.2.a;;;;;5.9.0
